business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
vMqIaq_29ru7G7z3QiWWRg,Swensons Food Truck,680 E Cuyahoga Falls Ave,Akron,OH,44310,41.1148,-81.494936,4,4,"Caterers, German, Food Trucks, Restaurants, Event Planning & Services, Fast Food, Food, Sandwiches"
gomzC2CMt6MD_ykOSGwdDA,Sushi Tomo,4812 McKnight Rd,Pittsburgh,PA,15237,40.5257827,-80.0051272,4,117,"Restaurants, Japanese, Sushi Bars"
dyM6G7y6Sis61FW1tAYEPQ,Patsy's Place,5812 Library Rd,Bethel Park,PA,15102,40.3105892,-80.0331978,4.5,25,"Comfort Food, Restaurants, American (New)"
h5PKBY4jvOwuyYb5Dtr6jA,Chick-fil-A,120 Andrew Dr,Pittsburgh,PA,15275,40.4510215,-80.1749952,4,34,"Restaurants, Event Planning & Services, Chicken Wings, Fast Food, Caterers"
kLfNYfqt0XZ_8afGu3tcNw,Savory Sub Cafe,3840 Center Rd,Brunswick,OH,44212,41.23761,-81.824097,3,10,"Salad, Sandwiches, Pizza, American (New), Restaurants"
wLV7MpP_uDc2OuzFcU0ZZA,Max & Erma's,2740 Mosside Blvd,Monroeville,PA,15146,40.4367548,-79.7573248,3.5,78,"Restaurants, American (Traditional), American (New)"
4HLKagjOFecrzf-aiwe1Yg,Kulinar's Carryout & Catering,35400 Vine St,Eastlake,OH,44095,41.642197,-81.436043,5,7,"American (Traditional), Restaurants, Food, Desserts, Hungarian"
I81hDYqQjMaaE3p6KyRMJA,Manhattan Deli Bar & Grille,34601 Ridge Rd,Willoughby,OH,44094,41.6071023,-81.4414043,3.5,62,"Sandwiches, Delis, American (Traditional), Restaurants, Bars, Beer Bar, Nightlife, Breakfast & Brunch, Event Planning & Services, Caterers"
isao1F5FW5kvQl402UlJ3g,Little Caesars,125 Broad St,Elyria,OH,44035,41.368042,-82.100909,2.5,3,"Pizza, Restaurants"
uNBVnx12y-cRYSxukmTfnQ,Fresh Healthy Cafe,100 Robinson Ctr Dr,Pittsburgh,PA,15205,40.4538803347,-80.1582515985,4,18,"Food, Restaurants, Cafes, Juice Bars & Smoothies, Salad"
anzCdD5eIEHwydTpXhLlUA,Happy Dog,5801 Detroit Ave,Cleveland,OH,44102,41.4848615,-81.7264989,4,614,"Nightlife, Music Venues, Arts & Entertainment, Restaurants, Bars, Lounges, Cocktail Bars, Hot Dogs, Pubs"
29qX-E8uPc9PyCz_eVWNjA,New York Style Pizza & Deli,700 E Cuyahoga Falls Ave,Akron,OH,44310,41.1152272,-81.4938175,3.5,8,"Pizza, Restaurants, Chicken Wings, American (Traditional), Delis, Hot Dogs"
VFv7NcPW9ajUTLleJ8wOQA,Chipotle Mexican Grill,3615 Forbes Ave,Pittsburgh,PA,15213,40.4410619,-79.9579981,3.5,65,"Mexican, Fast Food, Restaurants"
s5XqvAOIepm0Pw8mAf27lw,Mt Troy Inn,2021 Mount Troy Rd,Pittsburgh,PA,15212,40.4697655,-79.9824151,4,5,"Restaurants, Bars, American (Traditional), Nightlife"
nCK19UJUHdX5bXWAASr-Ww,Harvard Deli,14716 Harvard Ave,Cleveland,OH,44128,41.4490716,-81.5779458,4,6,"Restaurants, Delis"
o10-_WmF3MF5uXwMWGg5VQ,Wendy's,4037 Mayfield Rd,Cleveland,OH,44121,41.5210219,-81.5347328,1,15,"Burgers, Fast Food, Restaurants"
LdHtEVDZQhlz2N98IqcYUg,Taco Bell,7475 Day Dr,Parma,OH,44129,41.380491,-81.734714,2,12,"Mexican, Tex-Mex, Fast Food, Restaurants"
fu_holJh_R4kZklLnJZbtw,Quiznos,1980 Cooper Foster Park Rd W,Lorain,OH,44053,41.418876,-82.2023743,5,6,"Fast Food, Sandwiches, Restaurants, Delis"
oUk9yi2Pcu0isDYGgb7Hgg,McDonald's,100 Bobby Vinton Blvd,Canonsburg,PA,15317,40.2636233695,-80.1722453535,3,16,"Burgers, Fast Food, Restaurants, Coffee & Tea, Food"
kU-PnJKZfYycGfHYE719Lg,Popeyes Louisiana Kitchen,"46402 Middleridge Rd Plz N, Ste 5",Amherst,OH,44001,41.377187,-82.22502,2.5,11,"Chicken Wings, Fast Food, American (Traditional), Restaurants"
CgsUUVwL8EBqcHFxrtkFtA,Quaker Steak & Lube,7834 Reynolds Rd,Mentor,OH,44060,41.6577255335,-81.3782529441,3,66,"Restaurants, American (Traditional), Chicken Wings, Steakhouses"
PgaHjsWV3whvHF1CHU1rZg,King Wah,20668 Center Ridge Rd,Rocky River,OH,44116,41.4630934,-81.849458,3.5,96,"Restaurants, Chinese"
yc7ukSQi61NMXYIyHyobgQ,Coco Bella Grille,7011 Mill Rd,Brecksville,OH,44141,41.323585,-81.6285287,4.5,16,"Restaurants, Food, Italian, Chicken Wings, Bars, Nightlife, Beer, Wine & Spirits"
LuRAwImeEQh1HUdMUTrBbQ,City Diner,34900 Center Ridge Rd,North Ridgeville,OH,44039,41.3949925315,-82.0048069954,4,32,"Breakfast & Brunch, American (Traditional), Restaurants"
WuTdb365xF8kY2KAu6gm9A,Panera Bread,4899 William Penn Hwy,Murrysville,PA,15668,40.421806,-79.661538,3,7,"Restaurants, Breakfast & Brunch, Sandwiches, Bagels, Food, Salad, Soup"
Ksk5cLav4OtbUtpRGp5b4g,India's Cafe & Kitchen,5549 Ridge Rd,Cleveland,OH,44129,41.410567,-81.7342552,4,19,"Indian, Restaurants"
yhT2iTPtvQttZxYS9cNF0A,Franks Pizza  and Chicken,1722 Mt Royal Blvd,Glenshaw,PA,15116,40.5263857,-79.9633474,3,26,"Pizza, Chicken Wings, Restaurants, Italian"
V2Uvh2cUl3vufW9ChM_jkw,Public House,17219 Lorain Ave,Cleveland,OH,44111,41.4499267,-81.8172698,3.5,26,"Pubs, Irish, Irish Pub, Restaurants, Nightlife, Bars"
W_hc8EBepLQNbo-OpOW4Og,Panera Bread,4960 William Flynn Hwy,Allison Park,PA,15101,40.602218,-79.945617,2,14,"Bagels, Soup, Salad, Restaurants, Food, Sandwiches, Breakfast & Brunch"
QwPuD438PajOxtMeW-75JQ,Mayfield Fine Foods,1413-D Golden Gate Blvd,Mayfield Heights,OH,44124,41.5229049,-81.4486309,5,4,"Grocery, Russian, Restaurants, Food"
qk_RGuKMuTcWMg5NZLas_w,Cracker Barrel Old Country Store,6055 Som Center Rd,Willoughby,OH,44094,41.605039,-81.438829,3,29,"American (New), Event Planning & Services, American (Traditional), Caterers, Comfort Food, Southern, Restaurants, Breakfast & Brunch"
7WAeeunp2p8sSq44_TMxtA,Papa John's,5300 Library Rd,Bethel Park,PA,15102,40.329833,-80.0222212,2.5,5,"Pizza, Restaurants"
0nquGuiW0SONs3R89gSi1Q,Dickey's Barbecue Pit,9434 Mentor Avenue,Mentor,OH,44060,41.679798,-81.301188,3.5,31,"Southern, Restaurants, Barbeque, American (Traditional)"
d0_yLkH7u16tlcvvU-zIxw,House of Pearl Chinese Restaurant,3329 Center Rd,Brunswick,OH,44212,41.2402175,-81.806921,3,21,"Chinese, Restaurants"
ry9MaSq_tpNODhYoIyA42Q,Market St Grocery,435 Market St,Pittsburgh,PA,15222,40.4412099,-80.0024645,4,57,"Food, Wine Bars, Coffee & Tea, Grocery, Sandwiches, American (New), Bars, Nightlife, Restaurants"
um9n7JDaPaO1kmgs0cLjqQ,Bob Evans,7412 Mcknight Rd,Pittsburgh,PA,15237,40.5417427189,-80.0121000409,3.5,19,"Hotels & Travel, American (Traditional), Bed & Breakfast, Restaurants, Breakfast & Brunch, Salad, Comfort Food, American (New)"
QUjJmpTQvGus8WfYq1dtOw,Battiste & Dupree Cajun Grill,1992 Warrensville Center Rd,Cleveland,OH,44121,41.5055208,-81.5368915,4,74,"Seafood, Restaurants, Cajun/Creole, Sandwiches"
OUUVI57dNL-1UJEgbTM2rQ,Share Wine Lounge And Bistro,101 Mall Blvd,Monroeville,PA,15146,40.4318151,-79.7922189,3.5,11,"Wine Bars, Restaurants, Nightlife, Beer, Wine & Spirits, American (Traditional), Bars, American (New), Food"
R13VkcyUIU3xG2fRFbBvBA,Cafe 56,1433 Som Ctr Rd,Cleveland,OH,44124,41.5214960134,-81.4373204383,3.5,50,"Salad, Sandwiches, Soup, Restaurants"
KR2kRmHnRCaNzOUEGoB25w,B Spot,20 Main St,Westlake,OH,44145,41.4603545053,-81.9525702814,3.5,271,"Salad, Burgers, Desserts, Bars, Food, Whiskey Bars, Nightlife, Restaurants, Beer Bar, Wine Bars"
QSfFgtcIrFHMs3_TVXjCLA,Boston Market,4742 Ridge Rd,Cleveland,OH,44144,41.4255732,-81.7350157,3,9,"Caterers, American (Traditional), Restaurants, Comfort Food, Event Planning & Services"
_vDoNSl0w_v-dEkj8EorwA,Athens Pizzeria,8801 Denison Ave,Cleveland,OH,44102,41.4640005,-81.7450118,3.5,8,"Chicken Wings, Salad, Pizza, Restaurants"
cRhpPFn9IvhWjGDADRrpEg,Verso Craft Kitchen & Bar,5619 Brecksville Rd,Independence,OH,44131,41.4105803,-81.6396483,3.5,11,"Restaurants, Pubs, Pizza, Bars, Nightlife, American (Traditional)"
0P9PCKJBC3TY9Ifcw4Y7Mw,Winking Lizard,9570 Mentor Ave,Mentor,OH,44060,41.6816013,-81.296011,3,45,"American (Traditional), Restaurants, Sports Bars, Bars, Nightlife, Food, Beer, Wine & Spirits"
30Bvo-tEfvh2KOTLQg6FZw,Subway,3707 Forbes Ave,Pittsburgh,PA,15213,40.4414535,-79.9574563,3.5,4,"Sandwiches, Fast Food, Restaurants"
-R2z2womJA-NCA2Pbz181g,Vinny's Authentic Italian Eatery,15439 W High St,Middlefield,OH,44062,41.4628422,-81.0906965,3.5,17,"Breakfast & Brunch, Italian, Restaurants, Pizza"
y19xFolCozaRA-gGmHwkQA,Aladdin's Eatery,929 Freeport Rd,Pittsburgh,PA,15240,40.487933,-79.8873629,4,67,"Vegetarian, Middle Eastern, Food, Restaurants, Mediterranean"
fPivHoeKNFhPKZEKFeoIHg,Wendy's,2237 Noblestown Rd,Pittsburgh,PA,15205,40.4290341,-80.0532024,2.5,3,"Restaurants, Fast Food, Burgers"
JvqnkVL7dvpucjhKRsWjrw,Coyote's Mexican Grill,8535 Tanglewood Sq,Chagrin Falls,OH,44023,41.3900049,-81.337363,4,38,"Mexican, Restaurants"
BZ0WzEOBVssB21oG4aO2nQ,Papa John's Pizza,"3732 Darrow Rd, Ste 7",Stow,OH,44224,41.1656975,-81.441558,2,5,"Pizza, Restaurants"
NbkDsQhfK13ATV79TI4OQg,Chipotle Mexican Grill,8870 Covenant Ave,Pittsburgh,PA,15237,40.5689118,-80.0218138,3.5,10,"Restaurants, Mexican, Fast Food"
dhRF2j_QeZIE0qPnvXc1Ew,1000 Degrees Neapolitan Pizzeria,16734 Royalton Rd,Strongsville,OH,44136,41.3145385682,-81.8175763626,4.5,33,"Restaurants, Gluten-Free, Chicken Wings, Pizza"
FOIQ49HJ6Y5fPl8QYr34XA,Hunan Inn,3939 Washington Rd,McMurray,PA,15317,40.2706066,-80.1262667,3.5,18,"Restaurants, Chinese"
ZKBUoCqTpwMtmImz64DGyQ,Hong Kong Express II,529 Ct Pl,Pittsburgh,PA,15219,40.437018,-79.997166000000007,3.5,8,"Restaurants, Chinese, Thai"
eva56motCJcevOwKzyQO1g,Schenley Park Visitors Center,101 Panther Hollow Rd,Pittsburgh,PA,15213,40.4375406448,-79.9488830566,5,12,"Playgrounds, Community Service/Non-Profit, Tennis, Swimming Pools, Travel Services, Hotels & Travel, Restaurants, Hiking, Visitor Centers, Skating Rinks, Active Life, Beaches, Local Services, Parks, Cafes"
m3DVIvPsuLuA9OMSgWNLcQ,Bloom Bakery at Public Square,200 Public Sq,Cleveland,OH,44114,41.5000373,-81.6919258,4,61,"Coffee & Tea, Bakeries, Sandwiches, Restaurants, Food, Vegan, Desserts"
XrpWb4vB7-1z26OreeCD2w,The Simple Greek,431 Market St,Pittsburgh,PA,15222,40.4411266,-80.0025216,3.5,81,"Greek, Restaurants"
aCuCMYeoF7rB0U7Vee7lgw,Olde Wine Cellar Bistro & Bottle Shop,7932 Main St,Olmsted Falls,OH,44138,41.376812,-81.901644,5,14,"Tapas/Small Plates, Bars, Wineries, Beer, Wine & Spirits, Food, Arts & Entertainment, Wine Bars, Restaurants, Wine Tasting Room, Nightlife, Modern European"
xvn5qJP0AiopqRgls9nlsw,Ross Deli,15524 Detroit Ave,Lakewood,OH,44107,41.4852985,-81.8058254,4,12,"Food, Beer, Wine & Spirits, Shopping, Restaurants, Delis"
1eJ7yIzSAjwC145fnHD5Xw,Starbucks,1050 Park Manor Blvd,Pittsburgh,PA,15205,40.452605,-80.1644546561,2.5,27,"Restaurants, Coffee & Tea, Cafes, Food"
CymM3BP68hGigBK_5ap58A,sarita a restaurant,14523 Madison Ave,Lakewood,OH,44107,41.4769713,-81.7968525,4,124,"American (New), Nightlife, Bars, Wine Bars, Seafood, Pizza, Restaurants"
9lDpO8fpgZKd18yskBM3Zw,Diamond Men's Club,1628 Fall St,Cleveland,OH,44113,41.4932113,-81.7021476,3,16,"Sports Bars, Adult Entertainment, Restaurants, Steakhouses, Strip Clubs, Nightlife, Bars"
3ZcxnR9YkDVRqqkDJMRWBg,Simmie's Restaurant,8500 Frankstown Rd,Pittsburgh,PA,15235,40.4580699985,-79.8754365976,4.5,5,"Restaurants, Hot Pot, Soul Food, American (Traditional)"
99SN6hku1PToQ2E3-4h8CA,Jitters Cafe,5541 Walnut St,Pittsburgh,PA,15232,40.4518188,-79.9323587,4,61,"Food, Ice Cream & Frozen Yogurt, Restaurants, Coffee & Tea"
TR5UXUUH0zs8OHDc-fGNsA,Penn Station East Coast Subs,4804 Ridge Rd,Brooklyn,OH,44144,41.4244578,-81.7354314,4,18,"Restaurants, Sandwiches, Cheesesteaks, Salad"
grZ6FnfZoj1pQWElAQve3g,Wendy's,2410 W Liberty Ave,Pittsburgh,PA,15226,40.4002348,-80.0241271,2,16,"Restaurants, Fast Food, Burgers"
1Oc8xrWnA_4zjvOzFkaWyA,Becky's Bistro,28272 Chardon Rd,Willoughby Hills,OH,44092,41.58283,-81.48229,3.5,30,"American (New), Restaurants"
9RiC03-rBMtulA3tS5HUZg,Corky Nolan's Miller's Seafood House,3853 California Ave,Pittsburgh,PA,15212,40.4850107,-80.0418647,3,20,"Restaurants, Seafood"
rPshoySU7Xfafoi3S0KDfg,Bangkok Thai Restaurant,3767 Darrow Rd,Stow,OH,44224,41.1673719905,-81.4399877563,4.5,39,"Asian Fusion, Chinese, Restaurants, Thai, Greek, Cambodian"
ZBow_7ssh7tWEAyLIrKGtg,Woody's Catering,5300 Walnut St,McKeesport,PA,15132,40.3144645,-79.829887,5,4,"Restaurants, Pizza, Caterers, Event Planning & Services"
eSlmVbicgkhtD9niSuReJw,The Cheesecake Factory,24265 Cedar Rd,Lyndhurst,OH,44124,41.5023004738,-81.5021447077,3.5,223,"Food, Restaurants, Salad, Desserts, Seafood, American (Traditional), American (New)"
bOwvJUb8A9MekXsK_SrftQ,Mineo's Pizza,2350 Noblestown Rd,Pittsburgh,PA,15205,40.4276163,-80.0555006,2,20,"Pizza, Restaurants"
IJlEACzNH-i_6Ovppj1KSQ,The Plum,4133 Lorain Ave,Cleveland,OH,44113,41.4799564,-81.7142563,4,104,"Bars, Restaurants, American (Traditional), Cafes, Nightlife"
wp44-LcNJCUnle5JkVXkbw,Domino's Pizza,2885 Leechburg Rd,New Kensington,PA,15068,40.5897698975,-79.7250798717,2,9,"Sandwiches, Restaurants, Pizza, Chicken Wings"
DoWLGxBbR24_0r7mpGg__w,Angelo's Pizzeria & Restaurant,324 Aurora Commons Cir,Aurora,OH,44202,41.3150215295,-81.3572040344,3.5,35,"Restaurants, Food, Desserts, Sandwiches, Pizza"
7F-sZ5Jrot14nItVMteQgA,The Coffee Colony,113 N Huntington St,Medina,OH,44256,41.1396153,-81.8682137,5,5,"Food, Coffee & Tea, Restaurants"
qw1T026yhIb6MR_Xf9a9Vw,McDonald's,712 Steels Corners Rd,Stow,OH,44224,41.180775763,-81.4838623294,1,3,"Fast Food, Restaurants, Coffee & Tea, Food, Burgers"
S2icYFHPsV_OSCvbI3YiTg,Fresh Corner,"120 5th Ave, Ste 5",Pittsburgh,PA,15222,40.4419737,-80.0034017,3,5,"American (Traditional), Restaurants"
VKkK2Kn4wlF9ksUubH9M3A,China Kitchen,544 N Center St,Lagrange,OH,44050,41.2458578513,-82.118034102,4,4,"Chinese, Restaurants"
DZBAkVf8HU4U4ZQ_yKECBQ,Giovanni's Meats & Deli,5716 Mayfield Rd,Cleveland,OH,44124,41.5198247,-81.473596,4.5,19,"Food, Delis, Knife Sharpening, Local Services, Specialty Food, Butcher, Meat Shops, Restaurants"
QJ0zyTj0pBBAaTtmAm4UCw,Pope's Kitchen,"2800 Euclid Ave, Ste 150",Cleveland,OH,44113,41.502035,-81.6689323,3.5,3,"Restaurants, Event Planning & Services, Food Stands, Caterers"
QZjBYhI6gX-hD3d1Ed-s7Q,Wendy's,26650 Lorain Rd,North Olmsted,OH,44070,41.4186553,-81.9177204,1,6,"Fast Food, Burgers, Hot Dogs, Restaurants"
fjLMMIQW61OtjCuH7drvLA,Eastland Inn,33 Eastland Rd,Berea,OH,44017,41.362061,-81.8444905,3.5,38,"American (New), Gastropubs, Dive Bars, Burgers, Nightlife, Pubs, Karaoke, Bars, Diners, Restaurants, American (Traditional)"
lcd71KXyEdFjGzWdqH3tAw,Mizu Japanese Sushi Restaurant,10219 Brookpark Rd,Parma,OH,44130,41.417854,-81.756176,4.5,237,"Restaurants, Sushi Bars, Japanese, Salad"
ZalWvpZ4Tv4AMHtHG0DwrQ,Square 22 Restaurant and Bar,13485 Pearl Rd,Strongsville,OH,44136,41.3160058,-81.8348087,4,96,"Cocktail Bars, Bars, Lounges, Restaurants, Seafood, Nightlife, American (Traditional), Steakhouses, American (New)"
3DQKaQN2wjWTWUN0EBwkzw,Della Sala's Pizza,5527 Verona Rd,Verona,PA,15147,40.4827281,-79.8378174,5,21,"Restaurants, Pizza"
NrokuoWJAy_VbMprivfAIA,Molly's Pizza,1525 Potomac Ave,Pittsburgh,PA,15216,40.3970227,-80.0358948,3,48,"Pizza, Restaurants"
Nb3hAuv8OkpFgSImYdt3Rg,Chipotle Mexican Grill,2640 Creekside Dr,Twinsburg,OH,44087,41.3080872,-81.4390146,3,24,"Fast Food, Mexican, Restaurants"
ZLanOvPw7BscWDo0yC8Ncg,Aladdin's Eatery,18334 E Bagley Rd,Middleburg Heights,OH,44130,41.373934,-81.830332,4.5,77,"Restaurants, Persian/Iranian, Mediterranean, Middle Eastern"
27m3lsK3LpZm5XeGM4oVNw,Salvatore's Pizza House,612 Penn Ave,Wilkinsburg,PA,15221,40.4438184,-79.8853354,4,19,"Pizza, Sandwiches, Salad, Chicken Wings, Restaurants"
oiTq668GwyXo5hMHjdW0kA,Stack'd Burgers - Shadyside,728 Copeland St,Pittsburgh,PA,15232,40.451128,-79.934958,4,156,"Pubs, Restaurants, Nightlife, Bars, Burgers, American (Traditional)"
OZhRvcJ8WjnvRaRQVirD6w,China Star,3283 W 117th,Cleveland,OH,44111,41.4629421368,-81.76851511,3,9,"Restaurants, Cantonese, Chinese, Szechuan"
3kBa6YUwQP4A8CSt_EApIQ,Walnut Grill - Robinson,1210 Settlers Ridge Center Dr,Robinson Township,PA,15136,40.439191,-80.148535,3,80,"Restaurants, Wine Bars, Bars, Gluten-Free, American (Traditional), Nightlife"
hM9g6_VR8sdzfvcWNsnUaQ,Greenbridge Teahouse and Cafe,9036 Church St,Twinsburg,OH,44087,41.3116048,-81.4421747,4.5,24,"Food, Vegetarian, Cafes, Coffee & Tea, Vegan, Restaurants, Diners"
96xBiVgAtcWeWKOhrt0u7w,Imperial Super Buffet,33550 Vine St,Willowick,OH,44095,41.64197,-81.4494426,3.5,9,"Restaurants, Buffets"
hzyvL2v97xLzLbLXcdi1uw,Cafe Moulin,732 Filbert St,Pittsburgh,PA,15232,40.4516222361,-79.9331853806,4,219,"Restaurants, Breakfast & Brunch, Coffee & Tea, French, Food, Creperies, Cafes"
Q23a-p9DWB9jbB1dgYeyTA,Five Guys,"4025 Richmond Rd, Unit H",Warrensville Heights,OH,44122,41.448183,-81.4958236,4,29,"Fast Food, Burgers, Restaurants, American (New)"
p2X4WdGMsi26t_6hN3Hz4w,Mekong Restaurant,1429 Potomac Ave,Pittsburgh,PA,15216,40.395543,-80.034904,3.5,65,"Chinese, Soup, Vietnamese, Restaurants, Asian Fusion"
54kfE6vauORUVUifLagkXQ,Hyde Park Prime Steakhouse,123 W Prospect Ave,Cleveland,OH,44115,41.4975081374,-81.6929593866,4.5,65,"Restaurants, Steakhouses"
pfPC8ttNiiR5lGs51Um9jQ,Johnny J's Pub & Grille,925 N Court St,Medina,OH,44256,41.150824802,-81.8644467325,2.5,34,"Nightlife, Pubs, Bars, Irish, Restaurants, Sports Bars"
KISNjnQaKGzmGritl_5OoQ,Bellisario's Restaurant,1710 Duncan Ave,Allison Park,PA,15101,40.5661986,-79.9982161,3,5,"Fast Food, Italian, Restaurants, Pizza, Seafood"
5gXk0hdWrnJ-4hwTL5cIcg,Spitfirez Catering,316 Airbrake Ave,Wilmerding,PA,15148,40.395472,-79.806074,4.5,11,"Food Delivery Services, Event Planning & Services, Restaurants, Food, Barbeque, Bartenders, Caterers, Soup, Sandwiches"
jhP9rUsV-KvgHu1n--7Q3w,Khoo's Garden,"1130 Perry Hwy, Ste 26",Pittsburgh,PA,15237,40.5477169,-80.0355297,3.5,27,"Restaurants, Chinese"
4sRJvmKh43AqMRrjdwEdwA,Texas Roadhouse,1155 Washington Pike,Bridgeville,PA,15017,40.369472,-80.1050829,3,69,"Restaurants, Barbeque, Steakhouses, American (Traditional)"
pbL2-Gej2_lSPXQ-Hn71uA,Dubrovnik Garden Restaurant,34900 Lake Shore Blvd,Eastlake,OH,44095,41.6626265,-81.4411049,4,16,"Italian, Modern European, Restaurants"
FHtx7NdET6oe9oy4AFr5WQ,Vincent's Bakery,2038 Bailey Rd,Cuyahoga Falls,OH,44221,41.1344055,-81.4680316,4,8,"Restaurants, Bakeries, Food"
Zd9VJFJjfaadaJmCMFv-RQ,Ephesus Pizza - Pittsburgh,219 Fourth Ave,Pittsburgh,PA,15222,40.4399009,-80.0023653,3.5,115,"Pizza, Mediterranean, Food, Turkish, Food Delivery Services, Restaurants"
EozEGL29WftitEANtx3vaw,Chipotle Mexican Grill,11638 Clifton Blvd,Cleveland,OH,44102,41.4876842,-81.7685786,4,9,"Mexican, Fast Food, Restaurants"
_rKz-rQPzUAIZWlUHCKgow,McDonald's,3708 Forbes Ave,Pittsburgh,PA,15213,40.4411077,-79.9571066,1.5,20,"Fast Food, Burgers, Restaurants, Coffee & Tea, Food"
uRybQLCYWkC6N19MhaHf_w,Taiwanese Bistro Cafe 33,1711 Shady Ave,Pittsburgh,PA,15217,40.4376110828,-79.9191114697,4.5,205,"Noodles, Seafood, Restaurants, Taiwanese"
8OfsvJM-TXtybas25dcGUw,KFC,5153 Library Rd,Bethel Park,PA,15102,40.3367,-80.0236,2,3,"Restaurants, Chicken Shop, Chicken Wings, Fast Food"
G-u14MaU6ymd0gZoNX3mAQ,Coda,2247 Professor Ave,Cleveland,OH,44113,41.4816154,-81.6863595,4,10,"Arts & Entertainment, Nightlife, Restaurants, Dive Bars, Jazz & Blues, Pizza, Bars"
xVWLSFGNr4w4DYvYiafMPw,Holland BBQ,772 E 185th St,Cleveland,OH,44119,41.5866352,-81.5498944,4,10,"Barbeque, Restaurants"
jGMoZYcrc9AdUIiMWaQZPw,Cozzeria Pizzeria,427 Cleveland St,Elyria,OH,44035,41.374399931,-82.0860510574,5,25,"Pizza, Sandwiches, Restaurants, Italian, Salad"
mZde8M2gs5popxzKOvCo5w,South China Wok Restaurant,500 E Royalton Rd,Broadview Heights,OH,44147,41.3133837,-81.6822908,3,11,"Chinese, Restaurants"
Xh0GgOn6LjfYJJUZQsjDTg,Samurai Japanese Steak House,7155 N Aurora Rd,Aurora,OH,44202,41.3531802076,-81.386346182,3.5,19,"Japanese, Restaurants"
b2ZukyGCS7xDlv0ZAlXdYg,Alida's Woodfire Cucina,"3345 Penn Ave, Ste 200",Pittsburgh,PA,15201,40.4626419,-79.9677704,4,38,"Pizza, Restaurants, Italian, Nightlife, Bars, Cocktail Bars"
G-GcMq-iVEENhjG3z1lZhA,Wood Fired Flatbreads,"625 Lowries Run Rd, Ste 200",Pittsburgh,PA,15237,40.532382,-80.061974,4.5,11,"Caterers, Event Planning & Services, Food, Food Trucks, Pizza, Restaurants"
HPngBhTmMOXbQI9Noppeaw,Chipotle Mexican Grill,2042 Portage Trl,Cuyahoga Falls,OH,44223,41.1481666,-81.5076042,2,30,"Mexican, Restaurants, Fast Food"
ftkUQCPM-wFu55Ou-BzFgw,Pittza Rella,4935 Homeville Rd,West Mifflin,PA,15122,40.3816099,-79.8769553,2.5,10,"Pizza, Restaurants"
pjX6mJ6AmfWwUOnTnkEmJg,Rudy's Pub,2191 Lee Rd,Cleveland Heights,OH,44118,41.5001579,-81.5651076,4.5,10,"American (Traditional), Bars, Restaurants, Pubs, Nightlife, Gastropubs"
Z11TrGmIl7YMNR5hSS9NOQ,The Barn,700 S Bissell Rd,Aurora,OH,44202,41.297813,-81.361718,4,9,"Diners, Food, Restaurants"
WY42DgmUoYk1037gssAkxA,Burger King,4 Center Rd,Bedford,OH,44146,41.3934314,-81.5367155,2.5,4,"Burgers, Restaurants"
LjjfsPpNEyHHouAyirPJcQ,Burger King,605 E Main St,Kent,OH,44240,41.154171,-81.34961,2,3,"Restaurants, Fast Food, Burgers, Hot Dogs"
p9sxVs0JlOf1K_R08ylzbA,Stroll Inn,12 Fairhaven Rd,Mc Kees Rocks,PA,15136,40.4749283,-80.0998233,4,8,Restaurants
HYm_XUwKk_s-gCC0kdERDA,Gateway Bar And Grill,651 Huron Rd E,Cleveland,OH,44115,41.4981918,-81.687707,3,35,"Nightlife, Beer, Wine & Spirits, American (Traditional), American (New), Sports Bars, Restaurants, Bars, Food"
_iUlt5rm-15QoLw0MEEg5A,Mitchell's Pub,304 Ross St,Pittsburgh,PA,15219,40.437105,-79.9964954,3.5,36,"Nightlife, Lounges, Event Planning & Services, Restaurants, Venues & Event Spaces, Bars, American (Traditional)"
TGlCiibIB2IxZwVzBjC2ng,Taco Bell,360 Howe Ave,Cuyahoga Falls,OH,44221,41.119188,-81.480061,1.5,8,"Mexican, Fast Food, Tex-Mex, Restaurants"
vDPRMZPe6lfy0MAcycvQUw,Fifth Wheel Restaurant,3306 St Clair Ave NE,Cleveland,OH,44114,41.5137327,-81.6694222,3.5,7,"Restaurants, American (New)"
PFQU2koM2WymKJh8O6UcoA,Hoffstot's Cafe Monaco,533 Allegheny Ave,Oakmont,PA,15139,40.5186528,-79.8433871,3.5,83,"Bars, Wine Bars, Nightlife, Italian, Restaurants, Seafood, Salad"
ntkeyTQNc735Dr-yjGd_IQ,Fired Up Taco Truck,,Cleveland,OH,44106,41.5091257,-81.6089873,4,38,"Restaurants, Food Trucks, Mexican, Food, Street Vendors, Food Stands"
kTJEf56gjzBSpi9X14X54Q,South India Cuisine,6110 Mayfield Rd,Mayfield Heights,OH,44124,41.519728,-81.459214,4,21,"Food, Indian, Vegetarian, Restaurants"
VOvcCzgnhyJ63r3Xk5gvpQ,Vocelli Pizza,"1025 Washington Pike, Ste 27",Bridgeville,PA,15017,40.3668661,-80.1100196,1.5,4,"Restaurants, Pizza"
IJYqKCfeM4ePy7oqxSah7Q,Pizza Hut,1235 Long Run Rd,White Oak,PA,15131,40.3369138,-79.8100027,2.5,3,"Restaurants, Pizza, Italian, Chicken Wings"
