"","GoodForKids","RestaurantsReservations","Caters","RestaurantsTableService","RestaurantsTakeOut","RestaurantsPriceRange2","OutdoorSeating","BikeParking","HasTV","RestaurantsGoodForGroups","RestaurantsDelivery","BusinessAcceptsCreditCards","BusinessAcceptsBitcoin","ByAppointmentOnly","AcceptsInsurance","GoodForDancing","CoatCheck","HappyHour","WheelchairAccessible","DogsAllowed","DriveThru","AgesAllowed","Corkage","BYOB","Open24Hours","stars","reviewcount","state"
"216",0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"OH"
"217",3,1,0,0,3,1,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"OH"
"218",3,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,38,"OH"
"219",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,237,"OH"
"220",1,2,3,3,1,2,3,1,3,3,1,3,1,0,0,1,1,3,2,1,0,0,0,0,0,4,96,"OH"
"221",3,1,0,0,3,1,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,"PA"
"222",3,1,3,0,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,"PA"
"223",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,"OH"
"224",3,1,3,3,3,2,1,1,1,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,77,"OH"
"225",3,1,1,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,"PA"
"226",1,1,1,0,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,156,"PA"
"227",3,1,0,0,3,2,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,"OH"
"228",3,2,3,3,3,2,3,3,3,3,3,3,0,0,0,1,1,3,2,0,0,0,0,0,0,3,80,"PA"
"229",3,2,1,3,3,2,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,24,"OH"
"230",3,2,1,0,1,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,"OH"
"231",3,1,3,0,3,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,219,"PA"
"232",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,29,"OH"
"233",3,2,3,0,3,2,1,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,65,"PA"
"234",1,2,1,3,3,3,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,65,"OH"
"235",1,1,0,0,3,2,3,3,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,34,"OH"
"236",3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"PA"
"237",3,1,3,0,1,1,3,1,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,11,"PA"
"238",3,2,3,3,3,1,1,3,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,27,"PA"
"239",3,1,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,"PA"
"240",1,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,"OH"
"241",0,0,0,0,3,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,"OH"
"242",3,1,3,0,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,115,"PA"
"243",0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,"OH"
"244",3,1,1,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20,"PA"
"245",3,1,1,3,3,2,3,3,1,3,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4.5,205,"PA"
"246",3,1,3,0,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"PA"
"247",1,1,0,0,0,2,1,3,3,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,10,"OH"
"248",3,1,0,0,3,1,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"OH"
"249",3,1,3,3,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,"OH"
"250",3,2,0,0,3,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,"OH"
"251",3,2,0,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,19,"OH"
"252",3,2,1,3,3,2,1,1,3,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4,38,"PA"
"253",3,0,3,0,1,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,11,"PA"
"254",3,1,3,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,30,"OH"
"255",3,1,0,0,3,2,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10,"PA"
"256",1,1,3,3,3,2,3,3,3,3,1,3,0,0,0,2,0,3,2,0,0,0,0,0,0,4.5,10,"OH"
"257",1,2,0,0,1,3,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,"OH"
"258",0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,"OH"
"259",3,1,1,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"OH"
"260",3,1,0,0,3,2,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,"PA"
"261",1,2,3,3,3,2,1,1,3,3,1,3,0,0,0,1,1,3,2,0,0,0,0,0,0,3,35,"OH"
"262",3,2,3,0,1,2,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,36,"PA"
"263",3,1,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,8,"OH"
"264",3,1,1,0,3,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"OH"
"265",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,1,0,3,2,0,0,0,0,0,0,3.5,83,"PA"
"266",3,1,3,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,"OH"
"267",3,1,3,0,3,1,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,"OH"
"268",3,1,3,0,3,2,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,"PA"
"269",3,1,3,0,3,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"PA"
"270",0,0,1,0,3,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,14,"OH"
"271",3,2,3,0,3,3,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,179,"OH"
"272",3,1,1,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,"OH"
"273",3,1,3,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"274",3,2,1,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,177,"PA"
"275",3,1,0,3,1,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,"OH"
"276",3,1,0,0,0,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,"OH"
"277",3,1,0,0,3,1,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,"OH"
"278",3,1,3,3,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,37,"OH"
"279",0,0,0,0,0,1,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,"OH"
"280",3,1,3,0,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"OH"
"281",3,1,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,99,"OH"
"282",3,2,3,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,20,"OH"
"283",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"OH"
"284",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,43,"OH"
"285",3,1,0,0,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,"OH"
"286",3,2,3,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,201,"OH"
"287",3,1,3,0,3,2,1,3,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,184,"PA"
"288",3,1,3,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,"PA"
"289",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,33,"OH"
"290",3,2,3,1,3,2,1,3,3,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,13,"PA"
"291",0,0,3,0,3,2,3,3,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,49,"OH"
"292",1,1,0,0,3,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,"OH"
"293",3,1,3,0,3,1,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,"OH"
"294",3,1,3,1,3,2,3,1,3,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4.5,38,"PA"
"295",1,2,3,0,1,3,3,0,1,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,37,"OH"
"296",3,1,0,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,"PA"
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"PA"
"298",1,1,3,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,22,"OH"
"299",3,1,1,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5,"OH"
"300",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,"PA"
"301",1,1,0,3,3,1,3,3,3,3,1,3,0,0,0,1,1,3,0,0,1,0,0,0,0,5,4,"OH"
"302",3,1,3,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,60,"OH"
"303",3,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,"OH"
"304",3,1,3,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,138,"OH"
"305",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,59,"OH"
"306",3,1,0,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,21,"OH"
"307",3,1,3,3,3,1,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,117,"OH"
"308",3,1,0,0,3,2,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,"OH"
"309",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"OH"
"310",0,1,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,"PA"
"311",3,1,1,0,3,1,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,38,"OH"
"312",1,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,29,"PA"
"313",1,1,0,0,1,3,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"OH"
"314",3,1,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,"PA"
"315",3,1,3,3,3,2,1,1,3,3,1,3,0,0,0,1,1,3,0,0,1,0,0,0,0,3.5,113,"PA"
"316",3,1,3,0,3,2,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,232,"PA"
"317",3,1,1,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,"PA"
"318",3,1,3,1,3,1,3,3,3,3,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,3.5,19,"OH"
"319",3,2,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,39,"PA"
"320",1,1,1,0,3,1,3,3,3,3,1,3,0,0,0,2,0,3,0,0,0,0,0,0,0,3.5,49,"OH"
"321",3,1,1,3,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,16,"OH"
"322",3,1,0,3,3,2,3,1,3,3,1,3,1,0,0,1,1,3,2,1,1,0,0,0,0,4,133,"OH"
"323",0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2.5,3,"OH"
"324",0,1,0,0,3,1,1,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,"PA"
"325",3,1,1,0,3,1,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"OH"
"326",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,101,"PA"
"327",0,1,1,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"328",3,1,0,0,3,2,1,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,"PA"
"329",3,2,3,3,3,2,1,3,3,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,40,"OH"
"330",3,1,3,0,3,1,3,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,"OH"
"331",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,"PA"
"332",1,2,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,60,"PA"
"333",3,2,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,"OH"
"334",3,2,3,0,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,76,"OH"
"335",3,1,3,0,3,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,6,"OH"
"336",3,2,3,3,3,0,3,3,3,3,1,3,0,0,0,0,1,3,2,0,0,0,0,0,0,4.5,20,"OH"
"337",3,1,0,0,3,2,3,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,30,"PA"
"338",0,0,0,1,0,2,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,"OH"
"339",3,2,3,0,3,2,1,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,156,"PA"
"340",3,1,1,1,3,2,1,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,9,"PA"
"341",3,2,0,0,3,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,"PA"
"342",3,1,3,3,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,184,"PA"
"343",3,1,3,0,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,"OH"
"344",1,1,0,0,3,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,31,"OH"
"345",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,241,"OH"
"346",3,1,3,0,3,2,3,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,20,"OH"
"347",0,0,0,0,3,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,"OH"
"348",3,1,3,0,3,1,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,"PA"
"349",3,2,3,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,36,"PA"
"350",3,1,3,0,3,1,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,35,"OH"
"351",3,1,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,468,"OH"
"352",3,2,3,0,3,2,1,3,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,3,121,"PA"
"353",3,2,3,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,"PA"
"354",3,1,3,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,"OH"
"355",3,1,0,0,3,2,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,"PA"
"356",3,2,0,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,32,"OH"
"357",3,1,0,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,133,"OH"
"358",3,1,3,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"359",3,1,1,0,3,1,1,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,"OH"
"360",3,1,0,0,3,2,0,0,3,3,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,4.5,37,"PA"
"361",3,1,1,0,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,"PA"
"362",3,2,1,3,3,2,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,92,"PA"
"363",3,2,1,0,3,1,1,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,48,"PA"
"364",3,2,1,0,3,2,1,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,27,"PA"
"365",3,1,1,0,3,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"PA"
"366",3,1,1,3,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,"OH"
"367",3,1,3,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"368",3,1,0,0,3,2,1,3,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5,111,"PA"
"369",3,2,3,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,177,"OH"
"370",3,1,1,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,"PA"
"371",0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,"PA"
"372",1,1,0,0,3,2,1,1,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,3.5,96,"OH"
"373",3,1,1,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,"OH"
"374",0,1,3,0,3,0,3,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,13,"PA"
"375",3,0,0,0,3,2,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,13,"OH"
"376",3,2,3,0,3,2,3,3,3,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,40,"OH"
"377",3,1,0,0,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"OH"
"378",3,1,0,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2.5,6,"OH"
"379",3,1,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,79,"OH"
"380",3,0,3,0,3,2,3,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,38,"OH"
"381",3,1,3,0,3,1,3,3,3,1,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,3.5,9,"OH"
"382",3,1,1,0,3,1,3,0,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,"PA"
"383",3,2,0,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,55,"PA"
"384",3,0,3,0,3,1,3,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,"OH"
"385",3,1,3,0,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,29,"OH"
"386",3,2,0,3,3,1,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,14,"PA"
"387",3,2,1,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,35,"OH"
"388",0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"PA"
"389",1,2,1,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,"OH"
"390",3,1,0,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,"OH"
"391",3,2,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,43,"OH"
"392",1,2,3,0,3,1,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,17,"OH"
"393",0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"394",3,1,0,0,3,1,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5,"OH"
"395",3,2,3,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,126,"PA"
"396",3,1,3,0,3,1,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,"OH"
"397",0,0,0,0,3,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,"OH"
"398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"PA"
"399",3,1,1,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,"PA"
"400",3,1,1,0,3,4,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,"PA"
"401",3,1,1,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11,"PA"
"402",3,1,0,0,3,2,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,18,"PA"
"403",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,52,"OH"
"404",3,1,3,1,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,7,"PA"
"405",1,1,1,0,3,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"PA"
"406",1,1,0,0,3,2,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,20,"PA"
"407",1,1,3,3,3,1,1,1,3,3,1,3,0,0,0,2,1,3,0,0,0,0,0,0,0,3.5,9,"OH"
"408",3,1,3,0,3,1,1,3,1,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,20,"OH"
"409",3,1,1,0,3,2,1,1,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2.5,26,"OH"
"410",0,1,0,0,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,"PA"
"411",3,2,3,0,3,2,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,26,"OH"
"412",0,1,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"OH"
"413",0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,13,"OH"
"414",3,1,1,0,3,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,27,"OH"
"415",3,0,0,0,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,"OH"
"416",3,1,0,0,3,1,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,"OH"
"417",1,1,3,0,3,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,15,"PA"
"418",3,1,0,0,3,2,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,"OH"
"419",3,1,1,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,16,"OH"
"420",0,0,0,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,"OH"
"421",3,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,"OH"
"422",3,1,0,0,3,1,1,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"423",3,1,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,"OH"
"424",0,0,0,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"OH"
"425",3,2,1,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,56,"OH"
"426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"PA"
"427",3,2,3,0,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,38,"OH"
"428",0,1,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"PA"
"429",3,2,1,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,2,1,0,0,0,0,0,3.5,71,"OH"
"430",3,1,3,0,3,2,3,1,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,86,"OH"
"431",3,1,3,0,3,1,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,24,"OH"
"432",3,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,"OH"
"433",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,23,"OH"
